,sell_type,car_type,year,color,country,traction,price,km,range,max_vel,zero_hundred
1627,Nuevo,Model X,2025,SILVER,france,Plaid,119 990 €,0,543,262,"2,6"
1628,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,108 540 €,Compteur kilométrique à 26 km,576,250,"3,9"
1629,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,110 390 €,0,576,250,"3,9"
1630,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,113 790 €,0,576,250,"3,9"
1631,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,116 290 €,0,576,250,"3,9"
1632,Nuevo,Model X,2025,RED,france,Plaid,117 590 €,0,543,262,"2,6"
1633,Nuevo,Model X,2025,RED,france,Plaid,117 590 €,0,543,262,"2,6"
1634,Nuevo,Model X,2025,RED,france,Model X Transmission intégrale,119 690 €,0,576,250,"3,9"
1635,Nuevo,Model X,2025,RED,france,Plaid,119 990 €,0,543,262,"2,6"
1636,Nuevo,Model X,2025,RED,france,Plaid,120 990 €,0,543,262,"2,6"
1637,Nuevo,Model X,2025,RED,france,Plaid,125 890 €,0,543,262,"2,6"
1638,Nuevo,Model X,2025,RED,france,Plaid,125 890 €,0,543,262,"2,6"
1639,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,44 990 €,0,455,217,"6,9"
1640,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,44 990 €,0,455,217,"6,9"
1641,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,46 180 €,0,455,217,"6,9"
1642,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,46 340 €,0,455,217,"6,9"
1643,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,47 090 €,0,430,217,"6,9"
1644,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,47 090 €,0,430,217,"6,9"
1645,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,48 280 €,0,430,217,"6,9"
1646,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,48 280 €,0,430,217,"6,9"
1647,Nuevo,Model Y,2025,WHITE,france,Model Y Propulsion,49 630 €,0,430,217,"6,9"
1648,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 990 €,0,533,217,5
1649,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",51 990 €,0,533,217,5
1650,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 180 €,0,533,217,5
1651,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 180 €,0,533,217,5
1652,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 180 €,0,533,217,5
1653,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",53 340 €,0,533,217,5
1654,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",54 090 €,0,533,217,5
1655,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",54 090 €,0,533,217,5
1656,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",54 530 €,0,533,217,5
1657,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",55 050 €,Compteur kilométrique à 13 km,533,217,5
1658,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",55 280 €,0,533,217,5
1659,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",55 440 €,0,533,217,5
1660,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",56 630 €,0,533,217,5
1661,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",57 110 €,Compteur kilométrique à 0 km,533,217,5
1662,Nuevo,Model Y,2025,WHITE,france,"Grande Autonomie, transmission intégrale",57 840 €,Compteur kilométrique à 15 km,533,217,5
1663,Nuevo,Model Y,2025,WHITE,france,Performance Transmission Intégrale,57 990 €,0,514,250,"3,7"
1664,Nuevo,Model Y,2025,WHITE,france,Performance Transmission Intégrale,59 180 €,0,514,250,"3,7"
1665,Nuevo,Model Y,2025,WHITE,france,Performance Transmission Intégrale,59 180 €,0,514,250,"3,7"
1666,Nuevo,Model Y,2025,WHITE,france,Performance Transmission Intégrale,59 340 €,0,514,250,"3,7"
1667,Nuevo,Model Y,2025,WHITE,france,Performance Transmission Intégrale,61 790 €,0,514,250,"3,7"
1668,Nuevo,Model Y,2025,WHITE,france,Performance Transmission Intégrale,63 140 €,0,514,250,"3,7"
1669,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,46 290 €,0,455,217,"6,9"
1670,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,46 290 €,0,455,217,"6,9"
1671,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,46 290 €,0,455,217,"6,9"
1672,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,47 480 €,0,455,217,"6,9"
1673,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,47 640 €,Compteur kilométrique à 62 km,455,217,"6,9"
1674,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,47 640 €,0,455,217,"6,9"
1675,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",48 160 €,Compteur kilométrique à 4 214 km,533,217,5
1676,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,48 390 €,0,430,217,"6,9"
1677,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,48 390 €,0,430,217,"6,9"
1678,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,49 740 €,0,430,217,"6,9"
1679,Nuevo,Model Y,2025,BLACK,france,Model Y Propulsion,51 440 €,0,455,217,"6,9"
1680,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",51 790 €,Compteur kilométrique à 59 km,533,217,5
1681,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",53 290 €,0,533,217,5
1682,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",53 290 €,0,533,217,5
1683,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",53 290 €,0,533,217,5
1684,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",53 290 €,Compteur kilométrique à 145 km,533,217,5
1685,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",54 480 €,0,533,217,5
1686,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",54 640 €,0,533,217,5
1687,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",55 830 €,0,533,217,5
1688,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",56 580 €,0,533,217,5
1689,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",57 090 €,0,533,217,5
1690,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",58 280 €,0,533,217,5
1691,Nuevo,Model Y,2025,BLACK,france,"Grande Autonomie, transmission intégrale",58 440 €,0,533,217,5
1692,Nuevo,Model Y,2025,BLACK,france,Performance Transmission Intégrale,59 290 €,0,514,250,"3,7"
1693,Nuevo,Model Y,2025,BLACK,france,Performance Transmission Intégrale,59 290 €,0,514,250,"3,7"
1694,Nuevo,Model Y,2025,BLACK,france,Performance Transmission Intégrale,60 480 €,0,514,250,"3,7"
1695,Nuevo,Model Y,2025,BLACK,france,Performance Transmission Intégrale,60 480 €,0,514,250,"3,7"
1696,Nuevo,Model Y,2025,BLACK,france,Performance Transmission Intégrale,60 640 €,0,514,250,"3,7"
1697,Nuevo,Model Y,2025,BLACK,france,Performance Transmission Intégrale,60 640 €,0,514,250,"3,7"
1698,Nuevo,Model Y,2025,BLACK,france,Performance Transmission Intégrale,64 280 €,0,514,250,"3,7"
1699,Nuevo,Model Y,2025,BLUE,france,Model Y Propulsion,45 940 €,Compteur kilométrique à 0 km,455,217,"6,9"
1700,Nuevo,Model Y,2025,BLUE,france,Model Y Propulsion,46 290 €,0,455,217,"6,9"
1701,Nuevo,Model Y,2025,BLUE,france,Model Y Propulsion,46 290 €,0,455,217,"6,9"
1702,Nuevo,Model Y,2025,BLUE,france,Model Y Propulsion,48 390 €,0,430,217,"6,9"
1703,Nuevo,Model Y,2025,BLUE,france,"Grande Autonomie, transmission intégrale",53 290 €,0,533,217,5
1704,Nuevo,Model Y,2025,BLUE,france,"Grande Autonomie, transmission intégrale",55 390 €,0,533,217,5
1705,Nuevo,Model Y,2025,BLUE,france,"Grande Autonomie, transmission intégrale",58 480 €,0,533,217,5
1706,Nuevo,Model Y,2025,BLUE,france,Performance Transmission Intégrale,59 290 €,0,514,250,"3,7"
1707,Nuevo,Model Y,2025,BLUE,france,Performance Transmission Intégrale,60 640 €,0,514,250,"3,7"
1708,Nuevo,Model Y,2025,BLUE,france,Performance Transmission Intégrale,61 830 €,0,514,250,"3,7"
1709,Nuevo,Model Y,2025,SILVER,france,Model Y Propulsion,47 590 €,0,455,217,"6,9"
1710,Nuevo,Model Y,2025,SILVER,france,Model Y Propulsion,48 350 €,Compteur kilométrique à 31 km,430,217,"6,9"
1711,Nuevo,Model Y,2025,SILVER,france,Model Y Propulsion,48 940 €,0,455,217,"6,9"
1712,Nuevo,Model Y,2025,SILVER,france,Model Y Propulsion,54 680 €,0,430,217,"6,9"
1713,Nuevo,Model Y,2025,SILVER,france,"Grande Autonomie, transmission intégrale",56 690 €,0,533,217,5
1714,Nuevo,Model Y,2025,SILVER,france,"Grande Autonomie, transmission intégrale",58 040 €,0,533,217,5
1715,Nuevo,Model Y,2025,SILVER,france,"Grande Autonomie, transmission intégrale",58 390 €,0,533,217,5
1716,Nuevo,Model Y,2025,SILVER,france,"Grande Autonomie, transmission intégrale",59 050 €,Compteur kilométrique à 84 km,533,217,5
1717,Nuevo,Model Y,2025,SILVER,france,Performance Transmission Intégrale,59 620 €,Compteur kilométrique à 59 km,514,250,"3,7"
1718,Nuevo,Model Y,2025,SILVER,france,Performance Transmission Intégrale,60 590 €,0,514,250,"3,7"
1719,Nuevo,Model Y,2025,SILVER,france,Performance Transmission Intégrale,64 390 €,0,514,250,"3,7"
1720,Nuevo,Model Y,2025,SILVER,france,Performance Transmission Intégrale,65 740 €,0,514,250,"3,7"
1721,Nuevo,Model Y,2025,CHERRY,france,"Grande Autonomie, transmission intégrale",54 590 €,0,533,217,5
1722,Nuevo,Model Y,2025,CHERRY,france,"Grande Autonomie, transmission intégrale",55 780 €,0,533,217,5
1723,Nuevo,Model Y,2025,CHERRY,france,Performance Transmission Intégrale,58 220 €,0,514,250,"3,7"
1724,Nuevo,Model Y,2025,CHERRY,france,Performance Transmission Intégrale,58 320 €,Compteur kilométrique à 0 km,514,250,"3,7"
1725,Nuevo,Model Y,2025,CHERRY,france,"Grande Autonomie, transmission intégrale",59 230 €,0,533,217,5
1726,Nuevo,Model Y,2025,CHERRY,france,Performance Transmission Intégrale,60 590 €,0,514,250,"3,7"
1727,Nuevo,Model Y,2025,CHERRY,france,Performance Transmission Intégrale,60 590 €,0,514,250,"3,7"
1728,Nuevo,Model Y,2025,CHERRY,france,"Grande Autonomie, transmission intégrale",60 690 €,0,533,217,5
1729,Nuevo,Model Y,2025,CHERRY,france,Performance Transmission Intégrale,61 780 €,0,514,250,"3,7"
1730,Ocasion,Model S,2018,BLACK,france,100D Grande Autonomie,39 000 €,Compteur kilométrique à 92 205 km,632,249,"4,3"
1731,Ocasion,Model S,2023,BLACK,france,Plaid,86 500 €,Compteur kilométrique à 27 491 km,600,322,"2,1"
1732,Ocasion,Model S,2020,BLUE,france,Model S Grande Autonomie,48 500 €,Compteur kilométrique à 96 183 km,610,250,"3,8"
1733,Ocasion,Model S,2020,BLUE,france,Model S Grande Autonomie,50 500 €,Compteur kilométrique à 58 870 km,610,250,"3,8"
1734,Ocasion,Model S,2019,RED,france,Model S Performance,43 200 €,Compteur kilométrique à 90 275 km,593,261,"3,2"
1735,Ocasion,Model S,2019,RED,france,Model S Grande Autonomie,43 500 €,Compteur kilométrique à 64 833 km,610,250,"3,8"
1736,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale",26 800 €,Compteur kilométrique à 129 533 km,560,233,"4,6"
1737,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale",27 700 €,Compteur kilométrique à 94 337 km,560,233,"4,6"
1738,Ocasion,Model 3,2021,WHITE,france,"Grande Autonomie, transmission intégrale",28 900 €,Compteur kilométrique à 112 658 km,580,233,"4,4"
1739,Ocasion,Model 3,2021,WHITE,france,"Autonomie Standard Plus, Propulsion",29 400 €,Compteur kilométrique à 46 308 km,448,225,"5,6"
1740,Ocasion,Model 3,2021,WHITE,france,"Autonomie Standard Plus, Propulsion",29 700 €,Compteur kilométrique à 70 522 km,448,225,"5,6"
1741,Ocasion,Model 3,2021,WHITE,france,"Autonomie Standard Plus, Propulsion",30 300 €,Compteur kilométrique à 37 691 km,448,225,"5,6"
1742,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale",30 800 €,Compteur kilométrique à 65 224 km,560,233,"4,6"
1743,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale Performance",30 800 €,Compteur kilométrique à 94 244 km,530,261,"3,4"
1744,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale Performance",31 200 €,Compteur kilométrique à 61 737 km,530,261,"3,4"
1745,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale",31 200 €,Compteur kilométrique à 53 844 km,560,233,"4,6"
1746,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale",31 200 €,Compteur kilométrique à 55 930 km,560,233,"4,6"
1747,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale",31 300 €,Compteur kilométrique à 52 917 km,560,233,"4,6"
1748,Ocasion,Model 3,2021,WHITE,france,"Autonomie Standard Plus, Propulsion",31 400 €,Compteur kilométrique à 24 781 km,448,225,"5,6"
1749,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale",31 600 €,Compteur kilométrique à 49 269 km,560,233,"4,1"
1750,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale Performance",31 800 €,Compteur kilométrique à 44 367 km,530,261,"3,4"
1751,Ocasion,Model 3,2020,WHITE,france,"Grande Autonomie, transmission intégrale Performance",33 400 €,Compteur kilométrique à 40 625 km,530,261,"3,4"
1752,Ocasion,Model 3,2023,WHITE,france,Model 3 Propulsion,33 800 €,Compteur kilométrique à 59 409 km,491,225,"6,1"
1753,Ocasion,Model 3,2021,WHITE,france,"Grande Autonomie, transmission intégrale",37 400 €,Compteur kilométrique à 31 930 km,614,233,"3,9"
1754,Ocasion,Model 3,2022,WHITE,france,"Grande Autonomie, transmission intégrale",37 900 €,Compteur kilométrique à 61 706 km,602,233,"4,4"
1755,Ocasion,Model 3,2023,WHITE,france,Model 3 Propulsion,38 900 €,Compteur kilométrique à 17 658 km,491,225,"6,1"
1756,Ocasion,Model 3,2023,WHITE,france,"Grande Autonomie, Propulsion",39 200 €,Compteur kilométrique à 18 448 km,620,233,"5,9"
1757,Ocasion,Model 3,2023,WHITE,france,"Grande Autonomie, Propulsion",41 500 €,Compteur kilométrique à 26 907 km,620,233,"5,9"
1758,Ocasion,Model 3,2023,WHITE,france,"Grande Autonomie, transmission intégrale",43 100 €,Compteur kilométrique à 43 646 km,602,233,"4,4"
1759,Ocasion,Model 3,2019,BLACK,france,"Grande Autonomie, transmission intégrale",27 000 €,Compteur kilométrique à 49 836 km,560,233,"4,6"
1760,Ocasion,Model 3,2019,BLACK,france,"Grande Autonomie, transmission intégrale Performance",31 100 €,Compteur kilométrique à 51 512 km,530,261,"3,4"
1761,Ocasion,Model 3,2022,BLACK,france,Model 3 Propulsion,34 800 €,Compteur kilométrique à 22 448 km,491,225,"6,1"
1762,Ocasion,Model 3,2019,BLUE,france,"Grande Autonomie, transmission intégrale",27 500 €,Compteur kilométrique à 103 652 km,560,233,"4,6"
1763,Ocasion,Model 3,2020,BLUE,france,"Grande Autonomie, transmission intégrale",31 100 €,Compteur kilométrique à 78 899 km,560,233,"4,6"
1764,Ocasion,Model 3,2021,BLUE,france,"Grande Autonomie, transmission intégrale",35 200 €,Compteur kilométrique à 40 459 km,580,233,"4,4"
1765,Ocasion,Model 3,2021,BLUE,france,"Grande Autonomie, transmission intégrale",38 700 €,Compteur kilométrique à 39 886 km,580,233,"4,4"
1766,Ocasion,Model 3,2020,GREY,france,"Grande Autonomie, transmission intégrale",28 300 €,Compteur kilométrique à 124 915 km,560,233,"4,6"
1767,Ocasion,Model 3,2020,GREY,france,"Grande Autonomie, transmission intégrale",28 300 €,Compteur kilométrique à 130 293 km,560,233,"4,6"
1768,Ocasion,Model 3,2019,GREY,france,"Grande Autonomie, transmission intégrale",29 000 €,Compteur kilométrique à 98 293 km,560,233,"4,6"
1769,Ocasion,Model 3,2022,GREY,france,Model 3 Propulsion,30 000 €,Compteur kilométrique à 78 308 km,491,225,"6,1"
1770,Ocasion,Model 3,2019,GREY,france,"Grande Autonomie, transmission intégrale",30 900 €,Compteur kilométrique à 73 552 km,560,233,"4,6"
1771,Ocasion,Model 3,2019,GREY,france,"Grande Autonomie, transmission intégrale",30 900 €,Compteur kilométrique à 45 590 km,560,233,"4,6"
1772,Ocasion,Model 3,2020,GREY,france,"Grande Autonomie, transmission intégrale",33 000 €,Compteur kilométrique à 67 604 km,560,233,"4,6"
1773,Ocasion,Model 3,2022,GREY,france,Model 3 Propulsion,33 200 €,Compteur kilométrique à 49 478 km,491,225,"6,1"
1774,Ocasion,Model 3,2021,GREY,france,"Grande Autonomie, transmission intégrale",34 600 €,Compteur kilométrique à 59 442 km,614,233,"4,4"
1775,Ocasion,Model 3,2023,GREY,france,"Grande Autonomie, Propulsion",41 100 €,Compteur kilométrique à 32 654 km,620,233,"5,9"
1776,Ocasion,Model 3,2023,GREY,france,Performance Transmission Intégrale,42 200 €,Compteur kilométrique à 28 599 km,547,261,"3,3"
1777,Ocasion,Model 3,2023,GREY,france,Performance Transmission Intégrale,43 500 €,Compteur kilométrique à 13 001 km,547,261,"3,3"
1778,Ocasion,Model 3,2019,RED,france,"Autonomie Standard Plus, Propulsion",25 800 €,Compteur kilométrique à 78 256 km,409,225,"5,6"
1779,Ocasion,Model 3,2021,RED,france,"Grande Autonomie, transmission intégrale",28 300 €,Compteur kilométrique à 136 800 km,580,233,"4,4"
1780,Ocasion,Model 3,2021,RED,france,"Grande Autonomie, transmission intégrale",32 500 €,Compteur kilométrique à 64 720 km,580,233,"4,4"
1781,Ocasion,Model 3,2023,RED,france,Model 3 Propulsion,33 900 €,Compteur kilométrique à 26 036 km,491,225,"6,1"
1782,Ocasion,Model 3,2021,RED,france,Model 3 Propulsion,34 700 €,Compteur kilométrique à 29 057 km,491,225,"6,1"
1783,Ocasion,Model X,2020,WHITE,france,Model X Grande Autonomie,48 500 €,Compteur kilométrique à 91 785 km,507,250,"4,6"
1784,Ocasion,Model X,2019,BLACK,france,Model X Grande Autonomie,50 600 €,Compteur kilométrique à 59 028 km,507,250,"4,6"
1785,Ocasion,Model X,2019,BLUE,france,100D Grande Autonomie,44 500 €,Compteur kilométrique à 114 332 km,565,249,"4,9"
1786,Ocasion,Model X,2018,GREY,france,100D Grande Autonomie,43 000 €,Compteur kilométrique à 91 833 km,565,249,"4,9"
1787,Ocasion,Model X,2020,GREY,france,Model X Grande Autonomie,45 500 €,Compteur kilométrique à 130 467 km,507,250,"4,6"
1788,Ocasion,Model X,2019,GREY,france,Model X Grande Autonomie,48 000 €,Compteur kilométrique à 98 190 km,507,250,"4,6"
1789,Ocasion,Model X,2019,GREY,france,100D Grande Autonomie,48 400 €,Compteur kilométrique à 84 589 km,565,249,"4,9"
1790,Ocasion,Model X,2019,GREY,france,Model X Grande Autonomie,50 200 €,Compteur kilométrique à 64 188 km,507,250,"4,6"
1791,Ocasion,Model X,2019,GREY,france,100D Grande Autonomie,51 000 €,Compteur kilométrique à 55 365 km,565,249,"4,9"
1792,Ocasion,Model X,2020,GREY,france,Model X Performance,53 000 €,Compteur kilométrique à 124 770 km,487,261,"2,8"
1793,Ocasion,Model Y,2024,WHITE,france,Model Y Propulsion,39 600 €,Compteur kilométrique à 15 188 km,455,217,"6,9"
1794,Ocasion,Model Y,2024,WHITE,france,Model Y Propulsion,40 000 €,Compteur kilométrique à 17 523 km,455,217,"6,9"
1795,Ocasion,Model Y,2023,WHITE,france,Model Y Propulsion,40 000 €,Compteur kilométrique à 7 354 km,455,217,"6,9"
1796,Ocasion,Model Y,2024,WHITE,france,Model Y Propulsion,40 500 €,Compteur kilométrique à 4 141 km,455,217,"6,9"
1797,Ocasion,Model Y,2024,WHITE,france,Model Y Propulsion,40 800 €,Compteur kilométrique à 15 km,430,217,"6,9"
1798,Ocasion,Model Y,2024,WHITE,france,Model Y Propulsion,41 000 €,Compteur kilométrique à 10 km,455,217,"6,9"
1799,Ocasion,Model Y,2024,WHITE,france,"Grande Autonomie, transmission intégrale",55 300 €,Compteur kilométrique à 5 km,533,217,5
1800,Ocasion,Model Y,2023,BLACK,france,Model Y Propulsion,39 500 €,Compteur kilométrique à 23 km,455,217,"6,9"
1801,Ocasion,Model Y,2024,BLACK,france,Model Y Propulsion,40 400 €,Compteur kilométrique à 3 663 km,455,217,"6,9"
1802,Ocasion,Model Y,2024,BLACK,france,Model Y Propulsion,41 000 €,Compteur kilométrique à 28 km,455,217,"6,9"
1803,Ocasion,Model Y,2024,BLACK,france,Model Y Propulsion,41 000 €,Compteur kilométrique à 9 km,455,217,"6,9"
1804,Ocasion,Model Y,2024,BLACK,france,Model Y Propulsion,42 000 €,Compteur kilométrique à 10 km,455,217,"6,9"
1805,Ocasion,Model Y,2024,BLACK,france,"Grande Autonomie, transmission intégrale",52 000 €,Compteur kilométrique à 4 124 km,533,217,5
1806,Ocasion,Model Y,2021,GREY,france,"Grande Autonomie, transmission intégrale",43 600 €,Compteur kilométrique à 31 550 km,507,217,5
1807,Ocasion,Model Y,2024,SILVER,france,Model Y Propulsion,42 000 €,Compteur kilométrique à 15 587 km,455,217,"6,9"
1808,Ocasion,Model Y,2024,SILVER,france,Model Y Propulsion,42 800 €,Compteur kilométrique à 2 052 km,430,217,"6,9"
1809,Ocasion,Model Y,2024,SILVER,france,Model Y Propulsion,42 900 €,Compteur kilométrique à 7 km,455,217,"6,9"
1810,Ocasion,Model Y,2024,SILVER,france,Model Y Propulsion,43 200 €,Compteur kilométrique à 108 km,430,217,"6,9"
1811,Ocasion,Model Y,2023,SILVER,france,"Grande Autonomie, transmission intégrale",43 700 €,Compteur kilométrique à 32 868 km,533,217,"4,4"
1812,Nuevo,Model S,2025,WHITE,italy,Model S a trazione integrale,97.475 €,0,634,250,"3,2"
1813,Nuevo,Model S,2025,WHITE,italy,Model S a trazione integrale,103.425 €,99 km sul contachilometri,634,250,"3,2"
1814,Nuevo,Model S,2025,WHITE,italy,Model S a trazione integrale,103.425 €,0,634,250,"3,2"
1815,Nuevo,Model S,2025,BLUE,italy,Model S a trazione integrale,89.485 €,2.974 km sul contachilometri,634,250,"3,2"
1816,Nuevo,Model S,2025,BLUE,italy,Model S a trazione integrale,93.085 €,1.156 km sul contachilometri,634,250,"3,2"
1817,Nuevo,Model S,2025,BLUE,italy,Model S a trazione integrale,95.755 €,5.051 km sul contachilometri,634,250,"3,2"
1818,Nuevo,Model S,2025,GREY,italy,Model S a trazione integrale,92.245 €,4.373 km sul contachilometri,634,250,"3,2"
1819,Nuevo,Model 3,2025,WHITE,italy,Model 3 a trazione posteriore,42.175 €,0,513,201,"6,1"
1820,Nuevo,Model 3,2025,WHITE,italy,Model 3 a trazione posteriore,42.175 €,0,513,201,"6,1"
1821,Nuevo,Model 3,2025,WHITE,italy,Model 3 a trazione posteriore,42.675 €,0,513,201,"6,1"
1822,Nuevo,Model 3,2025,WHITE,italy,Model 3 a trazione posteriore,43.525 €,0,513,201,"6,1"
1823,Nuevo,Model 3,2025,WHITE,italy,Model 3 a trazione posteriore,44.025 €,0,513,201,"6,1"
1824,Nuevo,Model 3,2025,WHITE,italy,Model 3 a trazione posteriore,46.475 €,0,513,201,"6,1"
1825,Nuevo,Model 3,2025,WHITE,italy,Model 3 Long Range a trazione posteriore,47.675 €,0,640,201,"5,2"
1826,Nuevo,Model 3,2025,WHITE,italy,Long Range a trazione integrale,49.975 €,0,629,201,"4,4"
1827,Nuevo,Model 3,2025,WHITE,italy,Long Range a trazione integrale,49.975 €,0,629,201,"4,4"
1828,Nuevo,Model 3,2025,WHITE,italy,Long Range a trazione integrale,51.175 €,0,629,201,"4,4"
1829,Nuevo,Model 3,2025,WHITE,italy,Long Range a trazione integrale,51.325 €,0,629,201,"4,4"
1830,Nuevo,Model 3,2025,WHITE,italy,Long Range a trazione integrale,51.675 €,0,629,201,"4,4"
1831,Nuevo,Model 3,2025,WHITE,italy,Long Range a trazione integrale,52.525 €,0,629,201,"4,4"
1832,Nuevo,Model 3,2025,WHITE,italy,Long Range a trazione integrale,52.875 €,0,629,201,"4,4"
1833,Nuevo,Model 3,2025,WHITE,italy,Long Range a trazione integrale,53.025 €,0,629,201,"4,4"
1834,Nuevo,Model 3,2025,WHITE,italy,Performance a trazione integrale,58.475 €,0,528,262,"3,1"
1835,Nuevo,Model 3,2025,WHITE,italy,Performance a trazione integrale,59.675 €,0,528,262,"3,1"
1836,Nuevo,Model 3,2025,BLACK,italy,Model 3 a trazione posteriore,42.275 €,0,513,201,"6,1"
1837,Nuevo,Model 3,2025,BLACK,italy,Model 3 a trazione posteriore,43.625 €,0,513,201,"6,1"
1838,Nuevo,Model 3,2025,BLACK,italy,Model 3 a trazione posteriore,43.975 €,0,513,201,"6,1"
1839,Nuevo,Model 3,2025,BLACK,italy,Model 3 Long Range a trazione posteriore,48.475 €,0,702,201,"5,2"
1840,Nuevo,Model 3,2025,BLACK,italy,Model 3 Long Range a trazione posteriore,48.975 €,0,640,201,"5,2"
1841,Nuevo,Model 3,2025,BLACK,italy,Long Range a trazione integrale,51.275 €,0,629,201,"4,4"
1842,Nuevo,Model 3,2025,BLACK,italy,Long Range a trazione integrale,51.275 €,0,629,201,"4,4"
1843,Nuevo,Model 3,2025,BLACK,italy,Long Range a trazione integrale,52.475 €,0,629,201,"4,4"
1844,Nuevo,Model 3,2025,BLACK,italy,Long Range a trazione integrale,52.625 €,0,629,201,"4,4"
1845,Nuevo,Model 3,2025,BLACK,italy,Long Range a trazione integrale,52.975 €,0,629,201,"4,4"
1846,Nuevo,Model 3,2025,BLACK,italy,Performance a trazione integrale,59.775 €,0,528,262,"3,1"
1847,Nuevo,Model 3,2025,BLUE,italy,Model 3 a trazione posteriore,42.275 €,0,513,201,"6,1"
1848,Nuevo,Model 3,2025,BLUE,italy,Model 3 a trazione posteriore,43.625 €,0,513,201,"6,1"
1849,Nuevo,Model 3,2025,BLUE,italy,Model 3 a trazione posteriore,43.975 €,0,513,201,"6,1"
1850,Nuevo,Model 3,2025,BLUE,italy,Long Range a trazione integrale,49.385 €,0,629,201,"4,4"
1851,Nuevo,Model 3,2025,BLUE,italy,Long Range a trazione integrale,51.275 €,0,629,201,"4,4"
1852,Nuevo,Model 3,2025,BLUE,italy,Long Range a trazione integrale,51.275 €,0,629,201,"4,4"
1853,Nuevo,Model 3,2025,BLUE,italy,Long Range a trazione integrale,52.475 €,0,629,201,"4,4"
1854,Nuevo,Model 3,2025,BLUE,italy,Long Range a trazione integrale,52.475 €,0,629,201,"4,4"
