,sell_type,car_type,year,price,km
0,Nuevo,Model S,2024,99600.0,503.0
1,Nuevo,Model S,2024,102270.0,99.0
2,Nuevo,Model S,2024,102270.0,0.0
3,Nuevo,Model S,2024,90340.0,577.0
4,Nuevo,Model S,2024,101050.0,3652.0
5,Nuevo,Model S,2024,102320.0,1700.0
6,Nuevo,Model S,2024,88890.0,6198.0
7,Nuevo,Model S,2024,90050.0,997.0
8,Nuevo,Model S,2024,115240.0,21.0
9,Nuevo,Model S,2024,90750.0,1393.0
10,Nuevo,Model S,2024,91610.0,27.0
11,Nuevo,Model S,2024,102330.0,0.0
12,Nuevo,Model S,2024,116660.0,20.0
13,Nuevo,Model S,2024,97500.0,17.0
14,Nuevo,Model S,2024,111430.0,25.0
15,Nuevo,Model 3,2024,39120.0,0.0
16,Nuevo,Model 3,2024,42600.0,2203.0
17,Nuevo,Model 3,2024,43560.0,4790.0
18,Nuevo,Model 3,2024,45470.0,0.0
19,Nuevo,Model 3,2024,46570.0,440.0
20,Nuevo,Model 3,2024,49070.0,21.0
21,Nuevo,Model 3,2024,38770.0,0.0
22,Nuevo,Model 3,2024,43750.0,0.0
23,Nuevo,Model 3,2024,44370.0,0.0
24,Nuevo,Model 3,2024,45220.0,223.0
25,Nuevo,Model 3,2024,54580.0,3853.0
26,Nuevo,Model 3,2024,55320.0,1726.0
27,Nuevo,Model 3,2024,59770.0,0.0
28,Nuevo,Model 3,2024,60820.0,0.0
29,Nuevo,Model 3,2024,36190.0,6578.0
30,Nuevo,Model 3,2024,36390.0,5580.0
31,Nuevo,Model 3,2024,37770.0,0.0
32,Nuevo,Model 3,2024,39120.0,0.0
33,Nuevo,Model 3,2024,45700.0,26.0
34,Nuevo,Model 3,2024,46530.0,0.0
35,Nuevo,Model 3,2024,46600.0,3382.0
36,Nuevo,Model 3,2024,46770.0,0.0
37,Nuevo,Model 3,2024,59770.0,0.0
38,Nuevo,Model 3,2024,38280.0,3906.0
39,Nuevo,Model 3,2024,39120.0,0.0
40,Nuevo,Model 3,2024,46770.0,0.0
41,Nuevo,Model 3,2024,48120.0,0.0
42,Nuevo,Model 3,2024,48370.0,0.0
43,Nuevo,Model 3,2024,49420.0,0.0
44,Nuevo,Model 3,2024,54860.0,3325.0
45,Nuevo,Model 3,2024,55950.0,13.0
46,Nuevo,Model 3,2024,60820.0,0.0
47,Nuevo,Model 3,2024,36990.0,6018.0
48,Nuevo,Model 3,2024,38080.0,39.0
49,Nuevo,Model 3,2024,38470.0,0.0
50,Nuevo,Model 3,2024,43730.0,7566.0
51,Nuevo,Model 3,2024,43920.0,6630.0
52,Nuevo,Model 3,2024,45280.0,1202.0
53,Nuevo,Model 3,2024,45650.0,0.0
54,Nuevo,Model 3,2024,45890.0,4446.0
55,Nuevo,Model 3,2024,46990.0,13.0
56,Nuevo,Model 3,2024,47470.0,0.0
57,Nuevo,Model 3,2024,38470.0,0.0
58,Nuevo,Model 3,2024,38520.0,15.0
59,Nuevo,Model 3,2024,44320.0,2051.0
60,Nuevo,Model X,2024,95670.0,3649.0
61,Nuevo,Model X,2024,99960.0,5936.0
62,Nuevo,Model X,2024,100720.0,1015.0
63,Nuevo,Model X,2024,102640.0,1405.0
64,Nuevo,Model X,2024,104370.0,0.0
65,Nuevo,Model X,2024,106050.0,34.0
66,Nuevo,Model X,2024,106620.0,3295.0
67,Nuevo,Model X,2024,110270.0,0.0
68,Nuevo,Model X,2024,111440.0,60.0
69,Nuevo,Model X,2024,115670.0,0.0
70,Nuevo,Model X,2024,118070.0,0.0
71,Nuevo,Model X,2024,118070.0,92.0
72,Nuevo,Model X,2024,100340.0,4086.0
73,Nuevo,Model X,2024,102020.0,5897.0
74,Nuevo,Model X,2024,109710.0,3229.0
75,Nuevo,Model X,2024,116170.0,0.0
76,Nuevo,Model X,2024,119670.0,0.0
77,Nuevo,Model X,2024,104520.0,208.0
78,Nuevo,Model X,2024,113820.0,33.0
79,Nuevo,Model X,2024,118070.0,0.0
80,Nuevo,Model X,2024,109540.0,23.0
81,Nuevo,Model X,2024,111750.0,33.0
82,Nuevo,Model X,2024,118720.0,0.0
83,Nuevo,Model X,2024,119820.0,25.0
84,Nuevo,Model Y,2024,42150.0,18.0
85,Nuevo,Model Y,2024,44260.0,0.0
86,Nuevo,Model Y,2024,44390.0,6314.0
87,Nuevo,Model Y,2024,45310.0,0.0
88,Nuevo,Model Y,2024,45350.0,8812.0
89,Nuevo,Model Y,2024,45420.0,8298.0
90,Nuevo,Model Y,2024,45660.0,1317.0
91,Nuevo,Model Y,2024,46360.0,0.0
92,Nuevo,Model Y,2024,46760.0,0.0
93,Nuevo,Model Y,2024,46840.0,1991.0
94,Nuevo,Model Y,2024,47490.0,4462.0
95,Nuevo,Model Y,2024,47910.0,2707.0
96,Nuevo,Model Y,2024,48010.0,7086.0
97,Nuevo,Model Y,2024,49000.0,2036.0
98,Nuevo,Model Y,2024,49440.0,967.0
99,Nuevo,Model Y,2024,49740.0,55.0
100,Nuevo,Model Y,2024,49790.0,401.0
101,Nuevo,Model Y,2024,51760.0,0.0
102,Nuevo,Model Y,2024,51760.0,0.0
103,Nuevo,Model Y,2024,52950.0,26.0
104,Nuevo,Model Y,2024,54910.0,565.0
105,Nuevo,Model Y,2024,55070.0,0.0
106,Nuevo,Model Y,2024,55140.0,2291.0
107,Nuevo,Model Y,2024,55280.0,9.0
108,Nuevo,Model Y,2024,55640.0,0.0
109,Nuevo,Model Y,2024,56120.0,0.0
110,Nuevo,Model Y,2024,56420.0,0.0
111,Nuevo,Model Y,2024,58280.0,7.0
112,Nuevo,Model Y,2024,58870.0,0.0
113,Nuevo,Model Y,2024,58970.0,0.0
114,Nuevo,Model Y,2024,42140.0,8864.0
115,Nuevo,Model Y,2024,42670.0,5955.0
116,Nuevo,Model Y,2024,44750.0,5727.0
117,Nuevo,Model Y,2024,45560.0,0.0
118,Nuevo,Model Y,2024,47140.0,0.0
119,Nuevo,Model Y,2024,48060.0,0.0
120,Nuevo,Model Y,2024,49110.0,0.0
121,Nuevo,Model Y,2024,52480.0,1525.0
122,Nuevo,Model Y,2024,52990.0,12.0
123,Nuevo,Model Y,2024,53060.0,0.0
124,Nuevo,Model Y,2024,61500.0,396.0
125,Nuevo,Model Y,2024,61620.0,0.0
126,Nuevo,Model Y,2024,45560.0,0.0
127,Nuevo,Model Y,2024,45890.0,5127.0
128,Nuevo,Model Y,2024,47660.0,0.0
129,Nuevo,Model Y,2024,48060.0,0.0
130,Nuevo,Model Y,2024,49410.0,0.0
131,Nuevo,Model Y,2024,50880.0,2501.0
132,Nuevo,Model Y,2024,51360.0,2857.0
133,Nuevo,Model Y,2024,56740.0,612.0
134,Nuevo,Model Y,2024,58970.0,0.0
135,Nuevo,Model Y,2024,60270.0,0.0
136,Nuevo,Model Y,2024,43780.0,2582.0
137,Nuevo,Model Y,2024,45360.0,17.0
138,Nuevo,Model Y,2024,46860.0,0.0
139,Nuevo,Model Y,2024,48930.0,3295.0
140,Nuevo,Model Y,2024,49360.0,0.0
141,Nuevo,Model Y,2024,49800.0,4053.0
142,Nuevo,Model Y,2024,50410.0,0.0
143,Nuevo,Model Y,2024,50980.0,5.0
144,Nuevo,Model Y,2024,51820.0,689.0
145,Nuevo,Model Y,2024,56870.0,23.0
146,Nuevo,Model Y,2024,56870.0,95.0
147,Nuevo,Model Y,2024,59360.0,54.0
148,Nuevo,Model Y,2024,59370.0,0.0
149,Nuevo,Model Y,2024,59960.0,831.0
150,Nuevo,Model Y,2024,45040.0,31.0
151,Nuevo,Model Y,2024,46680.0,4371.0
152,Nuevo,Model Y,2024,46720.0,1011.0
153,Nuevo,Model Y,2024,46940.0,3522.0
154,Nuevo,Model Y,2024,49360.0,0.0
155,Nuevo,Model Y,2024,50300.0,4042.0
156,Nuevo,Model Y,2024,51260.0,12.0
157,Nuevo,Model Y,2024,51760.0,0.0
158,Nuevo,Model Y,2024,52850.0,4260.0
159,Nuevo,Model Y,2024,58810.0,179.0
160,Nuevo,Model Y,2024,58920.0,0.0
161,Nuevo,Model Y,2024,61570.0,0.0
162,Nuevo,Model Y,2024,66420.0,0.0
163,Ocasion,Model S,2023,77200.0,13.0
164,Ocasion,Model S,2023,81800.0,6301.0
165,Ocasion,Model S,2023,85700.0,15.0
166,Ocasion,Model S,2018,31200.0,115.0
167,Ocasion,Model S,2018,33200.0,70.0
168,Ocasion,Model S,2018,33900.0,68.0
169,Ocasion,Model S,2023,78800.0,12.0
170,Ocasion,Model S,2023,79900.0,8276.0
171,Ocasion,Model S,2018,28900.0,117.0
172,Ocasion,Model S,2023,83600.0,3269.0
173,Ocasion,Model 3,2023,33500.0,39.0
174,Ocasion,Model 3,2024,36000.0,1817.0
175,Ocasion,Model 3,2024,37000.0,676.0
176,Ocasion,Model 3,2024,37000.0,727.0
177,Ocasion,Model 3,2023,42300.0,29.0
178,Ocasion,Model 3,2019,28900.0,60.0
179,Ocasion,Model 3,2022,31600.0,15.0
180,Ocasion,Model 3,2020,32400.0,73.0
181,Ocasion,Model 3,2021,33000.0,76.0
182,Ocasion,Model 3,2021,34000.0,42.0
183,Ocasion,Model 3,2022,39500.0,37.0
184,Ocasion,Model 3,2021,33000.0,63.0
185,Ocasion,Model 3,2024,45000.0,15.0
186,Ocasion,Model 3,2021,32500.0,79.0
187,Ocasion,Model 3,2021,33500.0,57.0
188,Ocasion,Model 3,2021,34900.0,26.0
189,Ocasion,Model 3,2022,37100.0,30.0
190,Ocasion,Model 3,2023,43200.0,18.0
191,Ocasion,Model X,2023,84000.0,20.0
192,Ocasion,Model X,2023,84600.0,15.0
193,Ocasion,Model X,2023,82500.0,11.0
194,Ocasion,Model X,2018,47900.0,108.0
195,Ocasion,Model X,2023,85500.0,21.0
196,Ocasion,Model Y,2023,43800.0,48.0
197,Ocasion,Model Y,2024,40500.0,12.0
198,Nuevo,Model S,2024,95015.0,7091.0
199,Nuevo,Model S,2024,98645.0,1306.0
200,Nuevo,Model S,2024,115925.0,0.0
201,Nuevo,Model S,2024,103525.0,0.0
202,Nuevo,Model S,2024,121025.0,54.0
203,Nuevo,Model S,2024,95885.0,23.0
204,Nuevo,Model S,2024,115725.0,3443.0
205,Nuevo,Model 3,2024,48165.0,410.0
206,Nuevo,Model 3,2024,49975.0,0.0
207,Nuevo,Model 3,2024,53775.0,0.0
211,Nuevo,Model 3,2024,41945.0,5459.0
212,Nuevo,Model 3,2024,43475.0,0.0
213,Nuevo,Model 3,2024,43975.0,0.0
220,Nuevo,Model 3,2024,40175.0,0.0
221,Nuevo,Model 3,2024,49325.0,7475.0
222,Nuevo,Model 3,2024,51275.0,0.0
226,Nuevo,Model 3,2024,43475.0,0.0
227,Nuevo,Model 3,2024,51275.0,0.0
228,Nuevo,Model 3,2024,51975.0,0.0
229,Nuevo,Model 3,2024,60475.0,0.0
230,Nuevo,Model 3,2024,61675.0,0.0
231,Nuevo,Model 3,2024,44675.0,0.0
232,Nuevo,Model 3,2024,52715.0,0.0
233,Nuevo,Model 3,2024,53675.0,0.0
234,Nuevo,Model 3,2024,58035.0,0.0
235,Nuevo,Model 3,2024,60475.0,0.0
236,Nuevo,Model X,2024,108075.0,0.0
237,Nuevo,Model X,2024,122025.0,0.0
238,Nuevo,Model X,2024,106175.0,31.0
239,Nuevo,Model X,2024,106845.0,14.0
240,Nuevo,Model X,2024,115825.0,115.0
241,Nuevo,Model X,2024,116205.0,26.0
